UF;Tipo Crime;Ano;Mês;Ocorrências
Piauí;Roubo de carga;2019;9;3
Piauí;Roubo de veículo;2019;9;358
Piauí;Roubo seguido de morte (latrocínio);2019;9;4
Piauí;Tentativa de homicídio;2019;9;51
Piauí;Estupro;2019;10;60
Piauí;Furto de veículo;2019;10;252
Piauí;Homicídio doloso;2019;10;51
Piauí;Lesão corporal seguida de morte;2019;10;0
Piauí;Roubo a instituição financeira;2019;10;2
Piauí;Roubo de carga;2019;10;0
Piauí;Roubo de veículo;2019;10;349
Piauí;Roubo seguido de morte (latrocínio);2019;10;1
Piauí;Tentativa de homicídio;2019;10;34
Piauí;Estupro;2019;11;63
Piauí;Furto de veículo;2019;11;242
Piauí;Homicídio doloso;2019;11;47
Piauí;Lesão corporal seguida de morte;2019;11;3
Piauí;Roubo a instituição financeira;2019;11;0
Piauí;Roubo de carga;2019;11;1
Piauí;Roubo de veículo;2019;11;382
Piauí;Roubo seguido de morte (latrocínio);2019;11;0
Piauí;Tentativa de homicídio;2019;11;56
Piauí;Estupro;2019;12;52
Piauí;Furto de veículo;2019;12;226
Piauí;Homicídio doloso;2019;12;47
Piauí;Lesão corporal seguida de morte;2019;12;1
Piauí;Roubo a instituição financeira;2019;12;0
Piauí;Roubo de carga;2019;12;2
Piauí;Roubo de veículo;2019;12;354
Piauí;Roubo seguido de morte (latrocínio);2019;12;3
Piauí;Tentativa de homicídio;2019;12;61
Piauí;Estupro;2020;1;61
Piauí;Furto de veículo;2020;1;241
Piauí;Homicídio doloso;2020;1;42
Piauí;Lesão corporal seguida de morte;2020;1;0
Piauí;Roubo a instituição financeira;2020;1;1
Piauí;Roubo de carga;2020;1;1
Piauí;Roubo de veículo;2020;1;377
Piauí;Roubo seguido de morte (latrocínio);2020;1;4
Piauí;Tentativa de homicídio;2020;1;49
Piauí;Estupro;2020;2;61
Piauí;Furto de veículo;2020;2;280
Piauí;Homicídio doloso;2020;2;45
Piauí;Lesão corporal seguida de morte;2020;2;2
Piauí;Roubo a instituição financeira;2020;2;0
Piauí;Roubo de carga;2020;2;2
Piauí;Roubo de veículo;2020;2;450
Piauí;Roubo seguido de morte (latrocínio);2020;2;4
Piauí;Tentativa de homicídio;2020;2;52
Piauí;Estupro;2020;3;35
Piauí;Furto de veículo;2020;3;212
Piauí;Homicídio doloso;2020;3;48
Piauí;Lesão corporal seguida de morte;2020;3;0
Piauí;Roubo a instituição financeira;2020;3;1
Piauí;Roubo de carga;2020;3;0
Piauí;Roubo de veículo;2020;3;452
Piauí;Roubo seguido de morte (latrocínio);2020;3;7
Piauí;Tentativa de homicídio;2020;3;40
Rio de 1;Estupro;2015;1;444
Rio de 1;Furto de veículo;2015;1;1593
Rio de 1;Homicídio doloso;2015;1;420
Rio de 1;Lesão corporal seguida de morte;2015;1;1
Rio de 1;Roubo a instituição financeira;2015;1;6
Rio de 1;Roubo de carga;2015;1;735
Rio de 1;Roubo de veículo;2015;1;2874
Rio de 1;Roubo seguido de morte (latrocínio);2015;1;11
Rio de 1;Tentativa de homicídio;2015;1;433
Rio de 1;Estupro;2015;2;321
Rio de 1;Furto de veículo;2015;2;1334
Rio de 1;Homicídio doloso;2015;2;305
Rio de 1;Lesão corporal seguida de morte;2015;2;8
Rio de 1;Roubo a instituição financeira;2015;2;7
Rio de 1;Roubo de carga;2015;2;507
Rio de 1;Roubo de veículo;2015;2;2494
Rio de 1;Roubo seguido de morte (latrocínio);2015;2;10
Rio de 1;Tentativa de homicídio;2015;2;331
Rio de 1;Estupro;2015;3;406
Rio de 1;Furto de veículo;2015;3;1521
Rio de 1;Homicídio doloso;2015;3;367
Rio de 1;Lesão corporal seguida de morte;2015;3;1
Rio de 1;Roubo a instituição financeira;2015;3;5
Rio de 1;Roubo de carga;2015;3;548
Rio de 1;Roubo de veículo;2015;3;2861
Rio de 1;Roubo seguido de morte (latrocínio);2015;3;13
Rio de 1;Tentativa de homicídio;2015;3;348
Rio de 1;Estupro;2015;4;383
Rio de 1;Furto de veículo;2015;4;1321
Rio de 1;Homicídio doloso;2015;4;311
Rio de 1;Lesão corporal seguida de morte;2015;4;4
Rio de 1;Roubo a instituição financeira;2015;4;10
Rio de 1;Roubo de carga;2015;4;481
Rio de 1;Roubo de veículo;2015;4;2690
Rio de 1;Roubo seguido de morte (latrocínio);2015;4;21
Rio de 1;Tentativa de homicídio;2015;4;335
Rio de 1;Estupro;2015;5;316
Rio de 1;Furto de veículo;2015;5;1432
Rio de 1;Homicídio doloso;2015;5;317
Rio de 1;Lesão corporal seguida de morte;2015;5;2
Rio de 1;Roubo a instituição financeira;2015;5;4
Rio de 1;Roubo de carga;2015;5;559
Rio de 1;Roubo de veículo;2015;5;2451
Rio de 1;Roubo seguido de morte (latrocínio);2015;5;8
Rio de 1;Tentativa de homicídio;2015;5;325
Rio de 1;Estupro;2015;6;342
Rio de 1;Furto de veículo;2015;6;1333
Rio de 1;Homicídio doloso;2015;6;253
Rio de 1;Lesão corporal seguida de morte;2015;6;2
Rio de 1;Roubo a instituição financeira;2015;6;4
Rio de 1;Roubo de carga;2015;6;566
Rio de 1;Roubo de veículo;2015;6;2254
Rio de 1;Roubo seguido de morte (latrocínio);2015;6;16
Rio de 1;Tentativa de homicídio;2015;6;281
Rio de 1;Estupro;2015;7;376
Rio de 1;Furto de veículo;2015;7;1381
Rio de 1;Homicídio doloso;2015;7;290
Rio de 1;Lesão corporal seguida de morte;2015;7;2
Rio de 1;Roubo a instituição financeira;2015;7;4
Rio de 1;Roubo de carga;2015;7;542
Rio de 1;Roubo de veículo;2015;7;2425
Rio de 1;Roubo seguido de morte (latrocínio);2015;7;9
Rio de 1;Tentativa de homicídio;2015;7;316
Rio de 1;Estupro;2015;8;397
Rio de 1;Furto de veículo;2015;8;1390
Rio de 1;Homicídio doloso;2015;8;317
Rio de 1;Lesão corporal seguida de morte;2015;8;2
Rio de 1;Roubo a instituição financeira;2015;8;2
Rio de 1;Roubo de carga;2015;8;486
Rio de 1;Roubo de veículo;2015;8;2322
Rio de 1;Roubo seguido de morte (latrocínio);2015;8;11
Rio de 1;Tentativa de homicídio;2015;8;320
Rio de 1;Estupro;2015;9;363
Rio de 1;Furto de veículo;2015;9;1419
Rio de 1;Homicídio doloso;2015;9;315
Rio de 1;Lesão corporal seguida de morte;2015;9;0
Rio de 1;Roubo a instituição financeira;2015;9;4
Rio de 1;Roubo de carga;2015;9;536
Rio de 1;Roubo de veículo;2015;9;2417
Rio de 1;Roubo seguido de morte (latrocínio);2015;9;6
Rio de 1;Tentativa de homicídio;2015;9;354
Rio de 1;Estupro;2015;10;362
Rio de 1;Furto de veículo;2015;10;1388
Rio de 1;Homicídio doloso;2015;10;352
Rio de 1;Lesão corporal seguida de morte;2015;10;2
Rio de 1;Roubo a instituição financeira;2015;10;4
Rio de 1;Roubo de carga;2015;10;661
Rio de 1;Roubo de veículo;2015;10;2500
Rio de 1;Roubo seguido de morte (latrocínio);2015;10;10
Rio de 1;Tentativa de homicídio;2015;10;274
Rio de 1;Estupro;2015;11;372
Rio de 1;Furto de veículo;2015;11;1455
Rio de 1;Homicídio doloso;2015;11;305
Rio de 1;Lesão corporal seguida de morte;2015;11;5
Rio de 1;Roubo a instituição financeira;2015;11;6
Rio de 1;Roubo de carga;2015;11;684
Rio de 1;Roubo de veículo;2015;11;2611
Rio de 1;Roubo seguido de morte (latrocínio);2015;11;5
Rio de 1;Tentativa de homicídio;2015;11;327
Rio de 1;Estupro;2015;12;371
Rio de 1;Furto de veículo;2015;12;1377
Rio de 1;Homicídio doloso;2015;12;351
Rio de 1;Lesão corporal seguida de morte;2015;12;3
Rio de 1;Roubo a instituição financeira;2015;12;4
Rio de 1;Roubo de carga;2015;12;920
Rio de 1;Roubo de veículo;2015;12;3136
Rio de 1;Roubo seguido de morte (latrocínio);2015;12;11
Rio de 1;Tentativa de homicídio;2015;12;332
Rio de 1;Estupro;2016;1;377
Rio de 1;Furto de veículo;2016;1;1515
Rio de 1;Homicídio doloso;2016;1;382
Rio de 1;Lesão corporal seguida de morte;2016;1;2
Rio de 1;Roubo a instituição financeira;2016;1;3
Rio de 1;Roubo de carga;2016;1;732
Rio de 1;Roubo de veículo;2016;1;3358
Rio de 1;Roubo seguido de morte (latrocínio);2016;1;17
Rio de 1;Tentativa de homicídio;2016;1;340
Rio de 1;Estupro;2016;2;312
Rio de 1;Furto de veículo;2016;2;1456
Rio de 1;Homicídio doloso;2016;2;379
Rio de 1;Lesão corporal seguida de morte;2016;2;6
Rio de 1;Roubo a instituição financeira;2016;2;5
Rio de 1;Roubo de carga;2016;2;621
Rio de 1;Roubo de veículo;2016;2;3056
Rio de 1;Roubo seguido de morte (latrocínio);2016;2;20
Rio de 1;Tentativa de homicídio;2016;2;312
Rio de 1;Estupro;2016;3;352
Rio de 1;Furto de veículo;2016;3;1409
Rio de 1;Homicídio doloso;2016;3;421
Rio de 1;Lesão corporal seguida de morte;2016;3;2
Rio de 1;Roubo a instituição financeira;2016;3;13
Rio de 1;Roubo de carga;2016;3;636
Rio de 1;Roubo de veículo;2016;3;3392
Rio de 1;Roubo seguido de morte (latrocínio);2016;3;17
Rio de 1;Tentativa de homicídio;2016;3;333
Rio de 1;Estupro;2016;4;376
Rio de 1;Furto de veículo;2016;4;1438
Rio de 1;Homicídio doloso;2016;4;440
Rio de 1;Lesão corporal seguida de morte;2016;4;1
Rio de 1;Roubo a instituição financeira;2016;4;4
Rio de 1;Roubo de carga;2016;4;727
Rio de 1;Roubo de veículo;2016;4;3259
Rio de 1;Roubo seguido de morte (latrocínio);2016;4;15
Rio de 1;Tentativa de homicídio;2016;4;359
Rio de 1;Estupro;2016;5;347
Rio de 1;Furto de veículo;2016;5;1541
Rio de 1;Homicídio doloso;2016;5;340
Rio de 1;Lesão corporal seguida de morte;2016;5;4
Rio de 1;Roubo a instituição financeira;2016;5;2
Rio de 1;Roubo de carga;2016;5;734
Rio de 1;Roubo de veículo;2016;5;3258
Rio de 1;Roubo seguido de morte (latrocínio);2016;5;16
Rio de 1;Tentativa de homicídio;2016;5;310
Rio de 1;Estupro;2016;6;332
Rio de 1;Furto de veículo;2016;6;1454
Rio de 1;Homicídio doloso;2016;6;333
Rio de 1;Lesão corporal seguida de morte;2016;6;5
Rio de 1;Roubo a instituição financeira;2016;6;6
Rio de 1;Roubo de carga;2016;6;698
Rio de 1;Roubo de veículo;2016;6;3310
Rio de 1;Roubo seguido de morte (latrocínio);2016;6;25
Rio de 1;Tentativa de homicídio;2016;6;273
Rio de 1;Estupro;2016;7;363
Rio de 1;Furto de veículo;2016;7;1300
Rio de 1;Homicídio doloso;2016;7;339
Rio de 1;Lesão corporal seguida de morte;2016;7;8
Rio de 1;Roubo a instituição financeira;2016;7;9
Rio de 1;Roubo de carga;2016;7;700
Rio de 1;Roubo de veículo;2016;7;3105
Rio de 1;Roubo seguido de morte (latrocínio);2016;7;12
Rio de 1;Tentativa de homicídio;2016;7;320
Rio de 1;Estupro;2016;8;358
Rio de 1;Furto de veículo;2016;8;1241
Rio de 1;Homicídio doloso;2016;8;354
Rio de 1;Lesão corporal seguida de morte;2016;8;4
Rio de 1;Roubo a instituição financeira;2016;8;3
Rio de 1;Roubo de carga;2016;8;759
Rio de 1;Roubo de veículo;2016;8;3041
Rio de 1;Roubo seguido de morte (latrocínio);2016;8;14
Rio de 1;Tentativa de homicídio;2016;8;332
Rio de 1;Estupro;2016;9;386
Rio de 1;Furto de veículo;2016;9;1281
Rio de 1;Homicídio doloso;2016;9;385
Rio de 1;Lesão corporal seguida de morte;2016;9;3
Rio de 1;Roubo a instituição financeira;2016;9;6
Rio de 1;Roubo de carga;2016;9;892
Rio de 1;Roubo de veículo;2016;9;3439
Rio de 1;Roubo seguido de morte (latrocínio);2016;9;18
Rio de 1;Tentativa de homicídio;2016;9;335
Rio de 1;Estupro;2016;10;377
Rio de 1;Furto de veículo;2016;10;1367
Rio de 1;Homicídio doloso;2016;10;416
Rio de 1;Lesão corporal seguida de morte;2016;10;6
Rio de 1;Roubo a instituição financeira;2016;10;6
Rio de 1;Roubo de carga;2016;10;944
Rio de 1;Roubo de veículo;2016;10;4181
Rio de 1;Roubo seguido de morte (latrocínio);2016;10;29
Rio de 1;Tentativa de homicídio;2016;10;345
Rio de 1;Estupro;2016;11;361
Rio de 1;Furto de veículo;2016;11;1394
Rio de 1;Homicídio doloso;2016;11;425
Rio de 1;Lesão corporal seguida de morte;2016;11;8
Rio de 1;Roubo a instituição financeira;2016;11;11
Rio de 1;Roubo de carga;2016;11;1102
Rio de 1;Roubo de veículo;2016;11;4111
Rio de 1;Roubo seguido de morte (latrocínio);2016;11;18
Rio de 1;Tentativa de homicídio;2016;11;351
Rio de 1;Estupro;2016;12;367
Rio de 1;Furto de veículo;2016;12;1363
Rio de 1;Homicídio doloso;2016;12;427
Rio de 1;Lesão corporal seguida de morte;2016;12;6
Rio de 1;Roubo a instituição financeira;2016;12;7
Rio de 1;Roubo de carga;2016;12;1329
Rio de 1;Roubo de veículo;2016;12;4186
Rio de 1;Roubo seguido de morte (latrocínio);2016;12;24
Rio de 1;Tentativa de homicídio;2016;12;347
Rio de 1;Estupro;2017;1;370
Rio de 1;Furto de veículo;2017;1;1357
Rio de 1;Homicídio doloso;2017;1;444
Rio de 1;Lesão corporal seguida de morte;2017;1;1
Rio de 1;Roubo a instituição financeira;2017;1;6
Rio de 1;Roubo de carga;2017;1;693
Rio de 1;Roubo de veículo;2017;1;4206
Rio de 1;Roubo seguido de morte (latrocínio);2017;1;22
Rio de 1;Tentativa de homicídio;2017;1;351
Rio de 1;Estupro;2017;2;287
Rio de 1;Furto de veículo;2017;2;1310
Rio de 1;Homicídio doloso;2017;2;463
Rio de 1;Lesão corporal seguida de morte;2017;2;4
Rio de 1;Roubo a instituição financeira;2017;2;4
Rio de 1;Roubo de carga;2017;2;452
Rio de 1;Roubo de veículo;2017;2;4286
Rio de 1;Roubo seguido de morte (latrocínio);2017;2;21
Rio de 1;Tentativa de homicídio;2017;2;273
Rio de 1;Estupro;2017;3;372
Rio de 1;Furto de veículo;2017;3;1428
Rio de 1;Homicídio doloso;2017;3;453
Rio de 1;Lesão corporal seguida de morte;2017;3;6
Rio de 1;Roubo a instituição financeira;2017;3;10
Rio de 1;Roubo de carga;2017;3;781
Rio de 1;Roubo de veículo;2017;3;5002
Rio de 1;Roubo seguido de morte (latrocínio);2017;3;25
Rio de 1;Tentativa de homicídio;2017;3;287
Rio de 1;Estupro;2017;4;331
Rio de 1;Furto de veículo;2017;4;1289
Rio de 1;Homicídio doloso;2017;4;412
Rio de 1;Lesão corporal seguida de morte;2017;4;1
Rio de 1;Roubo a instituição financeira;2017;4;7
Rio de 1;Roubo de carga;2017;4;1032
Rio de 1;Roubo de veículo;2017;4;4891
Rio de 1;Roubo seguido de morte (latrocínio);2017;4;19
Rio de 1;Tentativa de homicídio;2017;4;322
Rio de 1;Estupro;2017;5;381
Rio de 1;Furto de veículo;2017;5;1302
Rio de 1;Homicídio doloso;2017;5;395
Rio de 1;Lesão corporal seguida de morte;2017;5;1
Rio de 1;Roubo a instituição financeira;2017;5;13
Rio de 1;Roubo de carga;2017;5;1240
Rio de 1;Roubo de veículo;2017;5;4596
Rio de 1;Roubo seguido de morte (latrocínio);2017;5;19
Rio de 1;Tentativa de homicídio;2017;5;302
Rio de 1;Estupro;2017;6;340
Rio de 1;Furto de veículo;2017;6;1383
Rio de 1;Homicídio doloso;2017;6;361
Rio de 1;Lesão corporal seguida de morte;2017;6;2
Rio de 1;Roubo a instituição financeira;2017;6;8
Rio de 1;Roubo de carga;2017;6;982
Rio de 1;Roubo de veículo;2017;6;4551
Rio de 1;Roubo seguido de morte (latrocínio);2017;6;16
Rio de 1;Tentativa de homicídio;2017;6;302
Rio de 1;Estupro;2017;7;332
Rio de 1;Furto de veículo;2017;7;1206
Rio de 1;Homicídio doloso;2017;7;346
Rio de 1;Lesão corporal seguida de morte;2017;7;1
Rio de 1;Roubo a instituição financeira;2017;7;6
Rio de 1;Roubo de carga;2017;7;908
Rio de 1;Roubo de veículo;2017;7;4951
Rio de 1;Roubo seguido de morte (latrocínio);2017;7;21
Rio de 1;Tentativa de homicídio;2017;7;276
Rio de 1;Estupro;2017;8;370
Rio de 1;Furto de veículo;2017;8;1318
Rio de 1;Homicídio doloso;2017;8;376
Rio de 1;Lesão corporal seguida de morte;2017;8;4
Rio de 1;Roubo a instituição financeira;2017;8;3
Rio de 1;Roubo de carga;2017;8;843
Rio de 1;Roubo de veículo;2017;8;4613
Rio de 1;Roubo seguido de morte (latrocínio);2017;8;16
Rio de 1;Tentativa de homicídio;2017;8;320
Rio de 1;Estupro;2017;9;404
Rio de 1;Furto de veículo;2017;9;1281
Rio de 1;Homicídio doloso;2017;9;422
Rio de 1;Lesão corporal seguida de morte;2017;9;2
Rio de 1;Roubo a instituição financeira;2017;9;3
Rio de 1;Roubo de carga;2017;9;677
Rio de 1;Roubo de veículo;2017;9;4316
Rio de 1;Roubo seguido de morte (latrocínio);2017;9;12
Rio de 1;Tentativa de homicídio;2017;9;316
Rio de 1;Estupro;2017;10;434
Rio de 1;Furto de veículo;2017;10;1321
Rio de 1;Homicídio doloso;2017;10;440
Rio de 1;Lesão corporal seguida de morte;2017;10;7
Rio de 1;Roubo a instituição financeira;2017;10;4
Rio de 1;Roubo de carga;2017;10;901
Rio de 1;Roubo de veículo;2017;10;4266
Rio de 1;Roubo seguido de morte (latrocínio);2017;10;16
Rio de 1;Tentativa de homicídio;2017;10;331
Rio de 1;Estupro;2017;11;420
Rio de 1;Furto de veículo;2017;11;1300
Rio de 1;Homicídio doloso;2017;11;409
Rio de 1;Lesão corporal seguida de morte;2017;11;6
Rio de 1;Roubo a instituição financeira;2017;11;8
Rio de 1;Roubo de carga;2017;11;937
Rio de 1;Roubo de veículo;2017;11;4197
Rio de 1;Roubo seguido de morte (latrocínio);2017;11;16
Rio de 1;Tentativa de homicídio;2017;11;336
Rio de 1;Estupro;2017;12;344
Rio de 1;Furto de veículo;2017;12;1213
Rio de 1;Homicídio doloso;2017;12;402
Rio de 1;Lesão corporal seguida de morte;2017;12;4
Rio de 1;Roubo a instituição financeira;2017;12;10
Rio de 1;Roubo de carga;2017;12;1153
Rio de 1;Roubo de veículo;2017;12;4491
Rio de 1;Roubo seguido de morte (latrocínio);2017;12;14
Rio de 1;Tentativa de homicídio;2017;12;311
Rio de 1;Estupro;2018;1;370
Rio de 1;Furto de veículo;2018;1;1264
Rio de 1;Homicídio doloso;2018;1;428
Rio de 1;Lesão corporal seguida de morte;2018;1;6
Rio de 1;Roubo a instituição financeira;2018;1;13
Rio de 1;Roubo de carga;2018;1;977
Rio de 1;Roubo de veículo;2018;1;5286
Rio de 1;Roubo seguido de morte (latrocínio);2018;1;20
Rio de 1;Tentativa de homicídio;2018;1;377
Rio de 1;Estupro;2018;2;398
Rio de 1;Furto de veículo;2018;2;1159
Rio de 1;Homicídio doloso;2018;2;406
Rio de 1;Lesão corporal seguida de morte;2018;2;5
Rio de 1;Roubo a instituição financeira;2018;2;6
Rio de 1;Roubo de carga;2018;2;742
Rio de 1;Roubo de veículo;2018;2;4792
Rio de 1;Roubo seguido de morte (latrocínio);2018;2;20
Rio de 1;Tentativa de homicídio;2018;2;304
Rio de 1;Estupro;2018;3;394
Rio de 1;Furto de veículo;2018;3;1249
Rio de 1;Homicídio doloso;2018;3;457
Rio de 1;Lesão corporal seguida de morte;2018;3;6
Rio de 1;Roubo a instituição financeira;2018;3;7
Rio de 1;Roubo de carga;2018;3;918
Rio de 1;Roubo de veículo;2018;3;5358
Rio de 1;Roubo seguido de morte (latrocínio);2018;3;20
Rio de 1;Tentativa de homicídio;2018;3;368
Rio de 1;Estupro;2018;4;384
Rio de 1;Furto de veículo;2018;4;1346
Rio de 1;Homicídio doloso;2018;4;435
Rio de 1;Lesão corporal seguida de morte;2018;4;2
Rio de 1;Roubo a instituição financeira;2018;4;6
Rio de 1;Roubo de carga;2018;4;892
Rio de 1;Roubo de veículo;2018;4;4656
Rio de 1;Roubo seguido de morte (latrocínio);2018;4;14
Rio de 1;Tentativa de homicídio;2018;4;321
Rio de 1;Estupro;2018;5;415
Rio de 1;Furto de veículo;2018;5;1361
Rio de 1;Homicídio doloso;2018;5;389
Rio de 1;Lesão corporal seguida de morte;2018;5;2
Rio de 1;Roubo a instituição financeira;2018;5;9
Rio de 1;Roubo de carga;2018;5;752
Rio de 1;Roubo de veículo;2018;5;4382
Rio de 1;Roubo seguido de morte (latrocínio);2018;5;13
Rio de 1;Tentativa de homicídio;2018;5;336
Rio de 1;Estupro;2018;6;389
Rio de 1;Furto de veículo;2018;6;1278
Rio de 1;Homicídio doloso;2018;6;340
Rio de 1;Lesão corporal seguida de morte;2018;6;6
Rio de 1;Roubo a instituição financeira;2018;6;8
Rio de 1;Roubo de carga;2018;6;755
Rio de 1;Roubo de veículo;2018;6;4014
Rio de 1;Roubo seguido de morte (latrocínio);2018;6;11
Rio de 1;Tentativa de homicídio;2018;6;362
Rio de 1;Estupro;2018;7;372
Rio de 1;Furto de veículo;2018;7;1294
Rio de 1;Homicídio doloso;2018;7;371
Rio de 1;Lesão corporal seguida de morte;2018;7;6
Rio de 1;Roubo a instituição financeira;2018;7;2
Rio de 1;Roubo de carga;2018;7;731
Rio de 1;Roubo de veículo;2018;7;3518
Rio de 1;Roubo seguido de morte (latrocínio);2018;7;9
Rio de 1;Tentativa de homicídio;2018;7;329
Rio de 1;Estupro;2018;8;396
Rio de 1;Furto de veículo;2018;8;1398
Rio de 1;Homicídio doloso;2018;8;336
Rio de 1;Lesão corporal seguida de morte;2018;8;6
Rio de 1;Roubo a instituição financeira;2018;8;4
Rio de 1;Roubo de carga;2018;8;673
Rio de 1;Roubo de veículo;2018;8;3910
Rio de 1;Roubo seguido de morte (latrocínio);2018;8;12
Rio de 1;Tentativa de homicídio;2018;8;315
Rio de 1;Estupro;2018;9;441
Rio de 1;Furto de veículo;2018;9;1339
Rio de 1;Homicídio doloso;2018;9;353
Rio de 1;Lesão corporal seguida de morte;2018;9;7
Rio de 1;Roubo a instituição financeira;2018;9;2
Rio de 1;Roubo de carga;2018;9;578
Rio de 1;Roubo de veículo;2018;9;4053
Rio de 1;Roubo seguido de morte (latrocínio);2018;9;12
Rio de 1;Tentativa de homicídio;2018;9;328
Rio de 1;Estupro;2018;10;423
Rio de 1;Furto de veículo;2018;10;1428
Rio de 1;Homicídio doloso;2018;10;355
Rio de 1;Lesão corporal seguida de morte;2018;10;2
Rio de 1;Roubo a instituição financeira;2018;10;9
Rio de 1;Roubo de carga;2018;10;651
Rio de 1;Roubo de veículo;2018;10;4242
Rio de 1;Roubo seguido de morte (latrocínio);2018;10;11
Rio de 1;Tentativa de homicídio;2018;10;297
Rio de 1;Estupro;2018;11;377
Rio de 1;Furto de veículo;2018;11;1325
Rio de 1;Homicídio doloso;2018;11;356
Rio de 1;Lesão corporal seguida de morte;2018;11;3
Rio de 1;Roubo a instituição financeira;2018;11;8
