nome,tipo_crime,ano,mes,vitimas,ocorrencias,uf
Ceará,Roubo de carga,2017,3,,42.0,CE
Ceará,Roubo de veículo,2017,3,,886.0,CE
Ceará,Tentativa de homicídio,2017,3,,98.0,CE
Ceará,Estupro,2017,4,,125.0,CE
Ceará,Furto de veículo,2017,4,,395.0,CE
Ceará,Roubo a instituição financeira,2017,4,,3.0,CE
Ceará,Roubo de carga,2017,4,,35.0,CE
Ceará,Roubo de veículo,2017,4,,841.0,CE
Ceará,Tentativa de homicídio,2017,4,,102.0,CE
Ceará,Estupro,2017,5,,153.0,CE
Ceará,Furto de veículo,2017,5,,386.0,CE
Ceará,Roubo a instituição financeira,2017,5,,5.0,CE
Ceará,Roubo de carga,2017,5,,29.0,CE
Ceará,Roubo de veículo,2017,5,,1149.0,CE
Ceará,Tentativa de homicídio,2017,5,,120.0,CE
Ceará,Estupro,2017,6,,143.0,CE
Ceará,Furto de veículo,2017,6,,398.0,CE
Ceará,Roubo a instituição financeira,2017,6,,2.0,CE
Ceará,Roubo de carga,2017,6,,27.0,CE
Ceará,Roubo de veículo,2017,6,,1090.0,CE
Ceará,Tentativa de homicídio,2017,6,,110.0,CE
Ceará,Estupro,2017,7,,132.0,CE
Ceará,Furto de veículo,2017,7,,436.0,CE
Ceará,Roubo a instituição financeira,2017,7,,5.0,CE
Ceará,Roubo de carga,2017,7,,22.0,CE
Ceará,Roubo de veículo,2017,7,,950.0,CE
Ceará,Tentativa de homicídio,2017,7,,118.0,CE
Ceará,Estupro,2017,8,,144.0,CE
Ceará,Furto de veículo,2017,8,,473.0,CE
Ceará,Roubo a instituição financeira,2017,8,,4.0,CE
Ceará,Roubo de carga,2017,8,,31.0,CE
Ceará,Roubo de veículo,2017,8,,970.0,CE
Ceará,Tentativa de homicídio,2017,8,,104.0,CE
Ceará,Estupro,2017,9,,155.0,CE
Ceará,Furto de veículo,2017,9,,467.0,CE
Ceará,Roubo a instituição financeira,2017,9,,4.0,CE
Ceará,Roubo de carga,2017,9,,23.0,CE
Ceará,Roubo de veículo,2017,9,,956.0,CE
Ceará,Tentativa de homicídio,2017,9,,96.0,CE
Ceará,Estupro,2017,10,,139.0,CE
Ceará,Furto de veículo,2017,10,,480.0,CE
Ceará,Roubo a instituição financeira,2017,10,,7.0,CE
Ceará,Roubo de carga,2017,10,,21.0,CE
Ceará,Roubo de veículo,2017,10,,933.0,CE
Ceará,Tentativa de homicídio,2017,10,,140.0,CE
Ceará,Estupro,2017,11,,136.0,CE
Ceará,Furto de veículo,2017,11,,463.0,CE
Ceará,Roubo a instituição financeira,2017,11,,4.0,CE
Ceará,Roubo de carga,2017,11,,15.0,CE
Ceará,Roubo de veículo,2017,11,,924.0,CE
Ceará,Tentativa de homicídio,2017,11,,114.0,CE
Ceará,Estupro,2017,12,,137.0,CE
Ceará,Furto de veículo,2017,12,,417.0,CE
Ceará,Roubo a instituição financeira,2017,12,,3.0,CE
Ceará,Roubo de carga,2017,12,,16.0,CE
Ceará,Roubo de veículo,2017,12,,886.0,CE
Ceará,Tentativa de homicídio,2017,12,,103.0,CE
Ceará,Estupro,2018,1,,144.0,CE
Ceará,Furto de veículo,2018,1,,379.0,CE
Ceará,Roubo a instituição financeira,2018,1,,3.0,CE
Ceará,Roubo de carga,2018,1,,24.0,CE
Ceará,Roubo de veículo,2018,1,,891.0,CE
Ceará,Tentativa de homicídio,2018,1,,120.0,CE
Ceará,Estupro,2018,2,,92.0,CE
Ceará,Furto de veículo,2018,2,,299.0,CE
Ceará,Roubo a instituição financeira,2018,2,,2.0,CE
Ceará,Roubo de carga,2018,2,,21.0,CE
Ceará,Roubo de veículo,2018,2,,794.0,CE
Ceará,Tentativa de homicídio,2018,2,,92.0,CE
Ceará,Estupro,2018,3,,127.0,CE
Ceará,Furto de veículo,2018,3,,372.0,CE
Ceará,Roubo a instituição financeira,2018,3,,5.0,CE
Ceará,Roubo de carga,2018,3,,26.0,CE
Ceará,Roubo de veículo,2018,3,,913.0,CE
Ceará,Tentativa de homicídio,2018,3,,107.0,CE
Ceará,Estupro,2018,4,,114.0,CE
Ceará,Furto de veículo,2018,4,,316.0,CE
Ceará,Roubo a instituição financeira,2018,4,,2.0,CE
Ceará,Roubo de carga,2018,4,,20.0,CE
Ceará,Roubo de veículo,2018,4,,816.0,CE
Ceará,Tentativa de homicídio,2018,4,,83.0,CE
Ceará,Estupro,2018,5,,141.0,CE
Ceará,Furto de veículo,2018,5,,302.0,CE
Ceará,Roubo a instituição financeira,2018,5,,4.0,CE
Ceará,Roubo de carga,2018,5,,30.0,CE
Ceará,Roubo de veículo,2018,5,,860.0,CE
Ceará,Tentativa de homicídio,2018,5,,122.0,CE
Ceará,Estupro,2018,6,,160.0,CE
Ceará,Furto de veículo,2018,6,,326.0,CE
Ceará,Roubo a instituição financeira,2018,6,,4.0,CE
Ceará,Roubo de carga,2018,6,,26.0,CE
Ceará,Roubo de veículo,2018,6,,768.0,CE
Ceará,Tentativa de homicídio,2018,6,,108.0,CE
Ceará,Estupro,2018,7,,146.0,CE
Ceará,Furto de veículo,2018,7,,349.0,CE
Ceará,Roubo a instituição financeira,2018,7,,0.0,CE
Ceará,Roubo de carga,2018,7,,19.0,CE
Ceará,Roubo de veículo,2018,7,,696.0,CE
Ceará,Tentativa de homicídio,2018,7,,78.0,CE
Ceará,Estupro,2018,8,,150.0,CE
Ceará,Furto de veículo,2018,8,,335.0,CE
Ceará,Roubo a instituição financeira,2018,8,,3.0,CE
Ceará,Roubo de carga,2018,8,,23.0,CE
Ceará,Roubo de veículo,2018,8,,637.0,CE
Ceará,Tentativa de homicídio,2018,8,,123.0,CE
Ceará,Estupro,2018,9,,162.0,CE
Ceará,Furto de veículo,2018,9,,385.0,CE
Ceará,Roubo a instituição financeira,2018,9,,5.0,CE
Ceará,Roubo de carga,2018,9,,20.0,CE
Ceará,Roubo de veículo,2018,9,,699.0,CE
Ceará,Tentativa de homicídio,2018,9,,123.0,CE
Ceará,Estupro,2018,10,,165.0,CE
Ceará,Furto de veículo,2018,10,,412.0,CE
Ceará,Roubo a instituição financeira,2018,10,,4.0,CE
Ceará,Roubo de carga,2018,10,,15.0,CE
Ceará,Roubo de veículo,2018,10,,855.0,CE
Ceará,Tentativa de homicídio,2018,10,,93.0,CE
Ceará,Estupro,2018,11,,136.0,CE
Ceará,Furto de veículo,2018,11,,360.0,CE
Ceará,Roubo a instituição financeira,2018,11,,4.0,CE
Ceará,Roubo de carga,2018,11,,11.0,CE
Ceará,Roubo de veículo,2018,11,,728.0,CE
Ceará,Tentativa de homicídio,2018,11,,105.0,CE
Ceará,Estupro,2018,12,,105.0,CE
Ceará,Furto de veículo,2018,12,,349.0,CE
Ceará,Roubo a instituição financeira,2018,12,,5.0,CE
Ceará,Roubo de carga,2018,12,,9.0,CE
Ceará,Roubo de veículo,2018,12,,662.0,CE
Ceará,Tentativa de homicídio,2018,12,,109.0,CE
Ceará,Estupro,2019,1,,114.0,CE
Ceará,Furto de veículo,2019,1,,267.0,CE
Ceará,Roubo a instituição financeira,2019,1,,1.0,CE
Ceará,Roubo de carga,2019,1,,9.0,CE
Ceará,Roubo de veículo,2019,1,,407.0,CE
Ceará,Tentativa de homicídio,2019,1,,106.0,CE
Ceará,Estupro,2019,2,,140.0,CE
Ceará,Furto de veículo,2019,2,,314.0,CE
Ceará,Roubo a instituição financeira,2019,2,,3.0,CE
Ceará,Roubo de carga,2019,2,,10.0,CE
Ceará,Roubo de veículo,2019,2,,405.0,CE
Ceará,Tentativa de homicídio,2019,2,,66.0,CE
Ceará,Estupro,2019,3,,136.0,CE
Ceará,Furto de veículo,2019,3,,312.0,CE
Ceará,Roubo a instituição financeira,2019,3,,3.0,CE
Ceará,Roubo de carga,2019,3,,5.0,CE
Ceará,Roubo de veículo,2019,3,,472.0,CE
Ceará,Tentativa de homicídio,2019,3,,96.0,CE
Ceará,Estupro,2019,4,,158.0,CE
Ceará,Furto de veículo,2019,4,,359.0,CE
Ceará,Roubo a instituição financeira,2019,4,,1.0,CE
Ceará,Roubo de carga,2019,4,,11.0,CE
Ceará,Roubo de veículo,2019,4,,442.0,CE
Ceará,Tentativa de homicídio,2019,4,,95.0,CE
Ceará,Estupro,2019,5,,142.0,CE
Ceará,Furto de veículo,2019,5,,380.0,CE
Ceará,Roubo a instituição financeira,2019,5,,2.0,CE
Ceará,Roubo de carga,2019,5,,12.0,CE
Ceará,Roubo de veículo,2019,5,,429.0,CE
Ceará,Tentativa de homicídio,2019,5,,92.0,CE
Ceará,Estupro,2019,6,,136.0,CE
Ceará,Furto de veículo,2019,6,,405.0,CE
Ceará,Roubo a instituição financeira,2019,6,,0.0,CE
Ceará,Roubo de carga,2019,6,,6.0,CE
Ceará,Roubo de veículo,2019,6,,454.0,CE
Ceará,Tentativa de homicídio,2019,6,,78.0,CE
Ceará,Estupro,2019,7,,158.0,CE
Ceará,Furto de veículo,2019,7,,391.0,CE
Ceará,Roubo a instituição financeira,2019,7,,2.0,CE
Ceará,Roubo de carga,2019,7,,9.0,CE
Ceará,Roubo de veículo,2019,7,,401.0,CE
Ceará,Tentativa de homicídio,2019,7,,96.0,CE
Ceará,Estupro,2019,8,,173.0,CE
Ceará,Furto de veículo,2019,8,,416.0,CE
Ceará,Roubo a instituição financeira,2019,8,,0.0,CE
Ceará,Roubo de carga,2019,8,,5.0,CE
Ceará,Roubo de veículo,2019,8,,417.0,CE
Ceará,Tentativa de homicídio,2019,8,,118.0,CE
Ceará,Estupro,2019,9,,182.0,CE
Ceará,Furto de veículo,2019,9,,423.0,CE
Ceará,Lesão corporal seguida de morte,2019,9,,0.0,CE
Ceará,Roubo a instituição financeira,2019,9,,0.0,CE
Ceará,Roubo de carga,2019,9,,8.0,CE
Ceará,Roubo de veículo,2019,9,,356.0,CE
Ceará,Tentativa de homicídio,2019,9,,109.0,CE
Ceará,Estupro,2019,10,,175.0,CE
Ceará,Furto de veículo,2019,10,,455.0,CE
Ceará,Roubo a instituição financeira,2019,10,,1.0,CE
Ceará,Roubo de carga,2019,10,,5.0,CE
Ceará,Roubo de veículo,2019,10,,469.0,CE
Ceará,Tentativa de homicídio,2019,10,,117.0,CE
Ceará,Estupro,2019,11,,158.0,CE
Ceará,Furto de veículo,2019,11,,442.0,CE
Ceará,Roubo a instituição financeira,2019,11,,0.0,CE
Ceará,Roubo de carga,2019,11,,7.0,CE
Ceará,Roubo de veículo,2019,11,,444.0,CE
Ceará,Tentativa de homicídio,2019,11,,99.0,CE
Ceará,Estupro,2019,12,,138.0,CE
Ceará,Furto de veículo,2019,12,,438.0,CE
Ceará,Roubo a instituição financeira,2019,12,,1.0,CE
Ceará,Roubo de carga,2019,12,,3.0,CE
Ceará,Roubo de veículo,2019,12,,432.0,CE
Ceará,Tentativa de homicídio,2019,12,,102.0,CE
Ceará,Estupro,2020,1,,158.0,CE
Ceará,Furto de veículo,2020,1,,442.0,CE
Ceará,Roubo a instituição financeira,2020,1,,0.0,CE
Ceará,Roubo de carga,2020,1,,6.0,CE
Ceará,Roubo de veículo,2020,1,,539.0,CE
Ceará,Tentativa de homicídio,2020,1,,92.0,CE
Ceará,Estupro,2020,2,,137.0,CE
Ceará,Furto de veículo,2020,2,,481.0,CE
Ceará,Roubo a instituição financeira,2020,2,,1.0,CE
Ceará,Roubo de carga,2020,2,,5.0,CE
Ceará,Roubo de veículo,2020,2,,1193.0,CE
Ceará,Tentativa de homicídio,2020,2,,110.0,CE
Ceará,Estupro,2020,3,,114.0,CE
Ceará,Furto de veículo,2020,3,,407.0,CE
Ceará,Roubo a instituição financeira,2020,3,,2.0,CE
Ceará,Roubo de carga,2020,3,,6.0,CE
Ceará,Roubo de veículo,2020,3,,1080.0,CE
Ceará,Tentativa de homicídio,2020,3,,74.0,CE
Distrito Federal,Estupro,2015,1,,45.0,DF
Distrito Federal,Furto de veículo,2015,1,,602.0,DF
Distrito Federal,Roubo a instituição financeira,2015,1,,1.0,DF
Distrito Federal,Roubo de carga,2015,1,,3.0,DF
Distrito Federal,Roubo de veículo,2015,1,,522.0,DF
Distrito Federal,Tentativa de homicídio,2015,1,,105.0,DF
Distrito Federal,Estupro,2015,2,,47.0,DF
Distrito Federal,Furto de veículo,2015,2,,469.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,2,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,2,,0.0,DF
Distrito Federal,Roubo de carga,2015,2,,2.0,DF
Distrito Federal,Roubo de veículo,2015,2,,386.0,DF
Distrito Federal,Tentativa de homicídio,2015,2,,73.0,DF
Distrito Federal,Estupro,2015,3,,68.0,DF
Distrito Federal,Furto de veículo,2015,3,,564.0,DF
Distrito Federal,Roubo a instituição financeira,2015,3,,1.0,DF
Distrito Federal,Roubo de carga,2015,3,,3.0,DF
Distrito Federal,Roubo de veículo,2015,3,,465.0,DF
Distrito Federal,Tentativa de homicídio,2015,3,,94.0,DF
Distrito Federal,Estupro,2015,4,,45.0,DF
Distrito Federal,Furto de veículo,2015,4,,559.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,4,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,4,,1.0,DF
Distrito Federal,Roubo de carga,2015,4,,2.0,DF
Distrito Federal,Roubo de veículo,2015,4,,431.0,DF
Distrito Federal,Tentativa de homicídio,2015,4,,91.0,DF
Distrito Federal,Estupro,2015,5,,59.0,DF
Distrito Federal,Furto de veículo,2015,5,,540.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,5,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,5,,0.0,DF
Distrito Federal,Roubo de carga,2015,5,,3.0,DF
Distrito Federal,Roubo de veículo,2015,5,,406.0,DF
Distrito Federal,Tentativa de homicídio,2015,5,,89.0,DF
Distrito Federal,Estupro,2015,6,,48.0,DF
Distrito Federal,Furto de veículo,2015,6,,551.0,DF
Distrito Federal,Roubo a instituição financeira,2015,6,,2.0,DF
Distrito Federal,Roubo de carga,2015,6,,4.0,DF
Distrito Federal,Roubo de veículo,2015,6,,313.0,DF
Distrito Federal,Tentativa de homicídio,2015,6,,62.0,DF
Distrito Federal,Estupro,2015,7,,48.0,DF
Distrito Federal,Furto de veículo,2015,7,,544.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,7,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,7,,1.0,DF
Distrito Federal,Roubo de carga,2015,7,,2.0,DF
Distrito Federal,Roubo de veículo,2015,7,,325.0,DF
Distrito Federal,Tentativa de homicídio,2015,7,,0.0,DF
Distrito Federal,Estupro,2015,8,,50.0,DF
Distrito Federal,Furto de veículo,2015,8,,577.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,8,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,8,,1.0,DF
Distrito Federal,Roubo de carga,2015,8,,1.0,DF
Distrito Federal,Roubo de veículo,2015,8,,334.0,DF
Distrito Federal,Tentativa de homicídio,2015,8,,0.0,DF
Distrito Federal,Estupro,2015,9,,46.0,DF
Distrito Federal,Furto de veículo,2015,9,,347.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,9,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,9,,0.0,DF
Distrito Federal,Roubo de carga,2015,9,,1.0,DF
Distrito Federal,Roubo de veículo,2015,9,,342.0,DF
Distrito Federal,Tentativa de homicídio,2015,9,,0.0,DF
Distrito Federal,Estupro,2015,10,,54.0,DF
Distrito Federal,Furto de veículo,2015,10,,585.0,DF
Distrito Federal,Roubo a instituição financeira,2015,10,,1.0,DF
Distrito Federal,Roubo de carga,2015,10,,4.0,DF
Distrito Federal,Roubo de veículo,2015,10,,433.0,DF
Distrito Federal,Tentativa de homicídio,2015,10,,0.0,DF
Distrito Federal,Estupro,2015,11,,61.0,DF
Distrito Federal,Furto de veículo,2015,11,,590.0,DF
Distrito Federal,Roubo a instituição financeira,2015,11,,0.0,DF
Distrito Federal,Roubo de carga,2015,11,,1.0,DF
Distrito Federal,Roubo de veículo,2015,11,,440.0,DF
Distrito Federal,Tentativa de homicídio,2015,11,,66.0,DF
Distrito Federal,Estupro,2015,12,,54.0,DF
Distrito Federal,Furto de veículo,2015,12,,572.0,DF
Distrito Federal,Lesão corporal seguida de morte,2015,12,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2015,12,,0.0,DF
Distrito Federal,Roubo de carga,2015,12,,5.0,DF
Distrito Federal,Roubo de veículo,2015,12,,410.0,DF
Distrito Federal,Tentativa de homicídio,2015,12,,96.0,DF
Distrito Federal,Estupro,2016,1,,49.0,DF
Distrito Federal,Furto de veículo,2016,1,,636.0,DF
Distrito Federal,Roubo a instituição financeira,2016,1,,4.0,DF
Distrito Federal,Roubo de carga,2016,1,,2.0,DF
Distrito Federal,Roubo de veículo,2016,1,,492.0,DF
Distrito Federal,Tentativa de homicídio,2016,1,,94.0,DF
Distrito Federal,Estupro,2016,2,,32.0,DF
Distrito Federal,Furto de veículo,2016,2,,553.0,DF
Distrito Federal,Roubo a instituição financeira,2016,2,,0.0,DF
Distrito Federal,Roubo de carga,2016,2,,6.0,DF
Distrito Federal,Roubo de veículo,2016,2,,413.0,DF
Distrito Federal,Tentativa de homicídio,2016,2,,77.0,DF
Distrito Federal,Estupro,2016,3,,32.0,DF
Distrito Federal,Furto de veículo,2016,3,,553.0,DF
Distrito Federal,Roubo a instituição financeira,2016,3,,0.0,DF
Distrito Federal,Roubo de carga,2016,3,,6.0,DF
Distrito Federal,Roubo de veículo,2016,3,,413.0,DF
Distrito Federal,Tentativa de homicídio,2016,3,,77.0,DF
Distrito Federal,Estupro,2016,4,,53.0,DF
Distrito Federal,Furto de veículo,2016,4,,642.0,DF
Distrito Federal,Roubo a instituição financeira,2016,4,,0.0,DF
Distrito Federal,Roubo de carga,2016,4,,3.0,DF
Distrito Federal,Roubo de veículo,2016,4,,491.0,DF
Distrito Federal,Tentativa de homicídio,2016,4,,62.0,DF
Distrito Federal,Estupro,2016,5,,53.0,DF
Distrito Federal,Furto de veículo,2016,5,,644.0,DF
Distrito Federal,Roubo a instituição financeira,2016,5,,0.0,DF
Distrito Federal,Roubo de carga,2016,5,,3.0,DF
Distrito Federal,Roubo de veículo,2016,5,,491.0,DF
Distrito Federal,Tentativa de homicídio,2016,5,,61.0,DF
Distrito Federal,Estupro,2016,6,,68.0,DF
Distrito Federal,Furto de veículo,2016,6,,530.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,6,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,6,,0.0,DF
Distrito Federal,Roubo de carga,2016,6,,2.0,DF
Distrito Federal,Roubo de veículo,2016,6,,371.0,DF
Distrito Federal,Tentativa de homicídio,2016,6,,61.0,DF
Distrito Federal,Estupro,2016,7,,65.0,DF
Distrito Federal,Furto de veículo,2016,7,,525.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,7,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,7,,0.0,DF
Distrito Federal,Roubo de carga,2016,7,,6.0,DF
Distrito Federal,Roubo de veículo,2016,7,,468.0,DF
Distrito Federal,Tentativa de homicídio,2016,7,,60.0,DF
Distrito Federal,Estupro,2016,8,,63.0,DF
Distrito Federal,Furto de veículo,2016,8,,585.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,8,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,8,,0.0,DF
Distrito Federal,Roubo de carga,2016,8,,5.0,DF
Distrito Federal,Roubo de veículo,2016,8,,470.0,DF
Distrito Federal,Tentativa de homicídio,2016,8,,75.0,DF
Distrito Federal,Estupro,2016,9,,71.0,DF
Distrito Federal,Furto de veículo,2016,9,,561.0,DF
Distrito Federal,Roubo a instituição financeira,2016,9,,0.0,DF
Distrito Federal,Roubo de carga,2016,9,,7.0,DF
Distrito Federal,Roubo de veículo,2016,9,,506.0,DF
Distrito Federal,Tentativa de homicídio,2016,9,,90.0,DF
Distrito Federal,Estupro,2016,10,,55.0,DF
Distrito Federal,Furto de veículo,2016,10,,577.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,10,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,10,,0.0,DF
Distrito Federal,Roubo de carga,2016,10,,9.0,DF
Distrito Federal,Roubo de veículo,2016,10,,526.0,DF
Distrito Federal,Tentativa de homicídio,2016,10,,93.0,DF
Distrito Federal,Estupro,2016,11,,41.0,DF
Distrito Federal,Furto de veículo,2016,11,,546.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,11,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,11,,1.0,DF
Distrito Federal,Roubo de carga,2016,11,,7.0,DF
Distrito Federal,Roubo de veículo,2016,11,,513.0,DF
Distrito Federal,Tentativa de homicídio,2016,11,,71.0,DF
Distrito Federal,Estupro,2016,12,,54.0,DF
Distrito Federal,Furto de veículo,2016,12,,572.0,DF
Distrito Federal,Lesão corporal seguida de morte,2016,12,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2016,12,,0.0,DF
Distrito Federal,Roubo de carga,2016,12,,11.0,DF
Distrito Federal,Roubo de veículo,2016,12,,470.0,DF
Distrito Federal,Tentativa de homicídio,2016,12,,94.0,DF
Distrito Federal,Estupro,2017,1,,60.0,DF
Distrito Federal,Furto de veículo,2017,1,,518.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,1,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,1,,0.0,DF
Distrito Federal,Roubo de carga,2017,1,,4.0,DF
Distrito Federal,Roubo de veículo,2017,1,,444.0,DF
Distrito Federal,Tentativa de homicídio,2017,1,,78.0,DF
Distrito Federal,Estupro,2017,2,,38.0,DF
Distrito Federal,Furto de veículo,2017,2,,348.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,2,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,2,,0.0,DF
Distrito Federal,Roubo de carga,2017,2,,4.0,DF
Distrito Federal,Roubo de veículo,2017,2,,431.0,DF
Distrito Federal,Tentativa de homicídio,2017,2,,85.0,DF
Distrito Federal,Estupro,2017,3,,66.0,DF
Distrito Federal,Furto de veículo,2017,3,,528.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,3,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,3,,0.0,DF
Distrito Federal,Roubo de carga,2017,3,,13.0,DF
Distrito Federal,Roubo de veículo,2017,3,,502.0,DF
Distrito Federal,Tentativa de homicídio,2017,3,,88.0,DF
Distrito Federal,Estupro,2017,4,,71.0,DF
Distrito Federal,Furto de veículo,2017,4,,443.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,4,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,4,,0.0,DF
Distrito Federal,Roubo de carga,2017,4,,4.0,DF
Distrito Federal,Roubo de veículo,2017,4,,399.0,DF
Distrito Federal,Tentativa de homicídio,2017,4,,79.0,DF
Distrito Federal,Estupro,2017,5,,70.0,DF
Distrito Federal,Furto de veículo,2017,5,,548.0,DF
Distrito Federal,Roubo a instituição financeira,2017,5,,0.0,DF
Distrito Federal,Roubo de carga,2017,5,,5.0,DF
Distrito Federal,Roubo de veículo,2017,5,,430.0,DF
Distrito Federal,Tentativa de homicídio,2017,5,,65.0,DF
Distrito Federal,Estupro,2017,6,,50.0,DF
Distrito Federal,Furto de veículo,2017,6,,459.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,6,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,6,,0.0,DF
Distrito Federal,Roubo de carga,2017,6,,12.0,DF
Distrito Federal,Roubo de veículo,2017,6,,347.0,DF
Distrito Federal,Tentativa de homicídio,2017,6,,69.0,DF
Distrito Federal,Estupro,2017,7,,56.0,DF
Distrito Federal,Furto de veículo,2017,7,,499.0,DF
Distrito Federal,Roubo a instituição financeira,2017,7,,0.0,DF
Distrito Federal,Roubo de carga,2017,7,,6.0,DF
Distrito Federal,Roubo de veículo,2017,7,,369.0,DF
Distrito Federal,Tentativa de homicídio,2017,7,,77.0,DF
Distrito Federal,Estupro,2017,8,,49.0,DF
Distrito Federal,Furto de veículo,2017,8,,506.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,8,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,8,,0.0,DF
Distrito Federal,Roubo de carga,2017,8,,9.0,DF
Distrito Federal,Roubo de veículo,2017,8,,374.0,DF
Distrito Federal,Tentativa de homicídio,2017,8,,81.0,DF
Distrito Federal,Estupro,2017,9,,66.0,DF
Distrito Federal,Furto de veículo,2017,9,,439.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,9,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,9,,0.0,DF
Distrito Federal,Roubo de carga,2017,9,,3.0,DF
Distrito Federal,Roubo de veículo,2017,9,,320.0,DF
Distrito Federal,Tentativa de homicídio,2017,9,,76.0,DF
Distrito Federal,Estupro,2017,10,,67.0,DF
Distrito Federal,Furto de veículo,2017,10,,467.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,10,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,10,,0.0,DF
Distrito Federal,Roubo de carga,2017,10,,5.0,DF
Distrito Federal,Roubo de veículo,2017,10,,396.0,DF
Distrito Federal,Tentativa de homicídio,2017,10,,71.0,DF
Distrito Federal,Estupro,2017,11,,56.0,DF
Distrito Federal,Furto de veículo,2017,11,,481.0,DF
Distrito Federal,Roubo a instituição financeira,2017,11,,2.0,DF
Distrito Federal,Roubo de carga,2017,11,,5.0,DF
Distrito Federal,Roubo de veículo,2017,11,,430.0,DF
Distrito Federal,Tentativa de homicídio,2017,11,,78.0,DF
Distrito Federal,Estupro,2017,12,,62.0,DF
Distrito Federal,Furto de veículo,2017,12,,481.0,DF
Distrito Federal,Lesão corporal seguida de morte,2017,12,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2017,12,,2.0,DF
Distrito Federal,Roubo de carga,2017,12,,5.0,DF
Distrito Federal,Roubo de veículo,2017,12,,430.0,DF
Distrito Federal,Tentativa de homicídio,2017,12,,59.0,DF
Distrito Federal,Estupro,2018,1,,58.0,DF
Distrito Federal,Furto de veículo,2018,1,,391.0,DF
Distrito Federal,Roubo a instituição financeira,2018,1,,0.0,DF
Distrito Federal,Roubo de carga,2018,1,,4.0,DF
Distrito Federal,Roubo de veículo,2018,1,,316.0,DF
Distrito Federal,Roubo seguido de morte (latrocínio),2018,1,,0.0,DF
Distrito Federal,Tentativa de homicídio,2018,1,,66.0,DF
Distrito Federal,Estupro,2018,2,,57.0,DF
Distrito Federal,Furto de veículo,2018,2,,368.0,DF
Distrito Federal,Roubo a instituição financeira,2018,2,,0.0,DF
Distrito Federal,Roubo de carga,2018,2,,6.0,DF
Distrito Federal,Roubo de veículo,2018,2,,352.0,DF
Distrito Federal,Tentativa de homicídio,2018,2,,79.0,DF
Distrito Federal,Estupro,2018,3,,66.0,DF
Distrito Federal,Furto de veículo,2018,3,,468.0,DF
Distrito Federal,Roubo a instituição financeira,2018,3,,0.0,DF
Distrito Federal,Roubo de carga,2018,3,,7.0,DF
Distrito Federal,Roubo de veículo,2018,3,,372.0,DF
Distrito Federal,Tentativa de homicídio,2018,3,,72.0,DF
Distrito Federal,Estupro,2018,4,,46.0,DF
Distrito Federal,Furto de veículo,2018,4,,490.0,DF
Distrito Federal,Lesão corporal seguida de morte,2018,4,,0.0,DF
Distrito Federal,Roubo a instituição financeira,2018,4,,0.0,DF
Distrito Federal,Roubo de carga,2018,4,,9.0,DF
Distrito Federal,Roubo de veículo,2018,4,,384.0,DF
Distrito Federal,Tentativa de homicídio,2018,4,,79.0,DF
Distrito Federal,Estupro,2018,5,,70.0,DF
